opening_date(kor),closing_date(kor),opening_price,closing_price,high_price,low_price,trade_price,trade_volume
2021-04-27 8:00,2021-04-27 9:00,63570000,64198000,64300000,63550000,64198000,552.58834
2021-04-27 9:00,2021-04-27 10:00,64198000,63956000,64888000,63375000,63956000,1061.264214
2021-04-27 10:00,2021-04-27 11:00,63956000,64630000,64718000,63800000,64589000,471.5670376
2021-04-27 11:00,2021-04-27 12:00,64630000,63910000,64760000,63810000,63910000,499.4792162
2021-04-27 12:00,2021-04-27 13:00,63910000,63750000,63955000,63409000,63750000,458.1044415
2021-04-27 13:00,2021-04-27 14:00,63750000,63812000,63860000,63610000,63811000,281.2742633
2021-04-27 14:00,2021-04-27 15:00,63812000,63897000,64324000,63770000,63897000,313.0437846
2021-04-27 15:00,2021-04-27 16:00,63897000,64500000,64660000,63884000,64498000,511.8232999
2021-04-27 16:00,2021-04-27 17:00,64500000,64080000,64595000,63810000,64066000,371.5916283
2021-04-27 17:00,2021-04-27 18:00,64080000,63874000,64532000,63801000,63865000,341.6637809
2021-04-27 18:00,2021-04-27 19:00,63874000,64075000,64178000,63854000,64076000,261.267937
2021-04-27 19:00,2021-04-27 20:00,64075000,64096000,64160000,63900000,64096000,198.7564665
2021-04-27 20:00,2021-04-27 21:00,64096000,64430000,64560000,64030000,64430000,398.9540239
2021-04-27 21:00,2021-04-27 22:00,64430000,64491000,64683000,64262000,64491000,397.0085284
2021-04-27 22:00,2021-04-27 23:00,64491000,64555000,64690000,64300000,64500000,384.2976876
2021-04-27 23:00,2021-04-28 0:00,64555000,64246000,64555000,63500000,64243000,684.0555653
2021-04-28 0:00,2021-04-28 1:00,64246000,64263000,64536000,64074000,64257000,213.0830538
2021-04-28 1:00,2021-04-28 2:00,64263000,63798000,64333000,63796000,63798000,187.728538
2021-04-28 2:00,2021-04-28 3:00,63798000,64085000,64151000,63516000,64083000,142.4944863
2021-04-28 3:00,2021-04-28 4:00,64085000,64192000,64200000,63942000,64200000,46.33294884
2021-04-28 4:00,2021-04-28 5:00,64192000,64266000,64360000,64101000,64266000,60.25984893
2021-04-28 5:00,2021-04-28 6:00,64266000,64550000,64550000,64208000,64550000,80.5120202
2021-04-28 6:00,2021-04-28 7:00,64550000,64960000,65000000,64455000,64948000,243.8958552
2021-04-28 7:00,2021-04-28 8:00,64960000,64695000,64960000,64642000,64693000,194.8490927
2021-04-28 8:00,2021-04-28 9:00,64695000,64759000,64789000,64638000,64767000,200.0482261
2021-04-28 9:00,2021-04-28 10:00,64759000,65279000,65429000,64550000,65279000,566.3864291
2021-04-28 10:00,2021-04-28 11:00,65279000,65504000,65899000,65274000,65504000,501.537752
2021-04-28 11:00,2021-04-28 12:00,65504000,65402000,65675000,65300000,65363000,291.461034
2021-04-28 12:00,2021-04-28 13:00,65402000,64101000,65402000,64092000,64153000,746.1554572
2021-04-28 13:00,2021-04-28 14:00,64101000,63980000,64525000,63597000,63980000,604.3701374
2021-04-28 14:00,2021-04-28 15:00,63980000,63464000,64120000,62608000,63464000,977.983838
2021-04-28 15:00,2021-04-28 16:00,63464000,63260000,63500000,62631000,63285000,703.0632174
2021-04-28 16:00,2021-04-28 17:00,63260000,63316000,63835000,63135000,63271000,414.3524289
2021-04-28 17:00,2021-04-28 18:00,63316000,62951000,63485000,62897000,62951000,250.6203562
2021-04-28 18:00,2021-04-28 19:00,62951000,63451000,63560000,62847000,63450000,388.6216683
2021-04-28 19:00,2021-04-28 20:00,63451000,63749000,63864000,63372000,63750000,228.87865
2021-04-28 20:00,2021-04-28 21:00,63749000,64156000,64499000,63710000,64157000,332.4300722
2021-04-28 21:00,2021-04-28 22:00,64156000,64321000,64558000,64123000,64321000,241.9250338
2021-04-28 22:00,2021-04-28 23:00,64321000,63666000,64321000,63500000,63665000,323.0893463
2021-04-28 23:00,2021-04-29 0:00,63666000,63186000,63803000,63170000,63198000,306.6405504
2021-04-29 0:00,2021-04-29 1:00,63186000,63025000,63361000,63006000,63014000,209.6639794
2021-04-29 1:00,2021-04-29 2:00,63025000,63474000,63666000,63000000,63474000,106.7030729
2021-04-29 2:00,2021-04-29 3:00,63474000,63488000,63731000,63220000,63488000,56.11037409
2021-04-29 3:00,2021-04-29 4:00,63488000,63694000,63886000,63444000,63649000,62.26075861
2021-04-29 4:00,2021-04-29 5:00,63694000,64266000,64265000,63648000,64265000,65.3593033
2021-04-29 5:00,2021-04-29 6:00,64266000,63715000,65302000,63530000,63706000,380.2669498
2021-04-29 6:00,2021-04-29 7:00,63715000,64253000,64356000,63408000,64256000,180.6542669
2021-04-29 7:00,2021-04-29 8:00,64253000,63770000,64278000,63606000,63740000,202.8523547
2021-04-29 8:00,2021-04-29 9:00,63770000,64060000,64150000,63715000,64100000,162.990187
2021-04-29 9:00,2021-04-29 10:00,64060000,63597000,64500000,63535000,63599000,433.8059202
2021-04-29 10:00,2021-04-29 11:00,63597000,64239000,64400000,63000000,64240000,498.0566084
2021-04-29 11:00,2021-04-29 12:00,64239000,64342000,64900000,63950000,64341000,568.481515
2021-04-29 12:00,2021-04-29 13:00,64342000,64101000,64501000,64001000,64140000,273.8494553
2021-04-29 13:00,2021-04-29 14:00,64101000,63453000,64145000,63313000,63453000,427.6139672
2021-04-29 14:00,2021-04-29 15:00,63453000,63603000,63758000,63300000,63603000,388.5437555
2021-04-29 15:00,2021-04-29 16:00,63603000,63993000,64300000,63469000,63993000,741.3614849
2021-04-29 16:00,2021-04-29 17:00,63993000,64098000,64130000,63800000,64070000,519.9356898
2021-04-29 17:00,2021-04-29 18:00,64098000,63842000,64123000,63610000,63843000,599.7461161
2021-04-29 18:00,2021-04-29 19:00,63842000,64103000,64109000,63578000,64105000,634.5652481
2021-04-29 19:00,2021-04-29 20:00,64103000,63937000,64250000,63875000,63936000,369.5440963
2021-04-29 20:00,2021-04-29 21:00,63937000,63934000,64061000,63750000,63935000,299.4827235
2021-04-29 21:00,2021-04-29 22:00,63934000,63912000,64087000,63794000,63910000,360.7731522
2021-04-29 22:00,2021-04-29 23:00,63912000,63442000,63999000,63429000,63441000,552.5896624
2021-04-29 23:00,2021-04-30 0:00,63442000,63464000,63613000,63280000,63457000,333.4123682
2021-04-30 0:00,2021-04-30 1:00,63464000,63560000,63643000,63200000,63560000,235.0092284
2021-04-30 1:00,2021-04-30 2:00,63560000,63300000,63600000,63200000,63300000,185.104517
2021-04-30 2:00,2021-04-30 3:00,63300000,63139000,63444000,63100000,63139000,190.7599911
2021-04-30 3:00,2021-04-30 4:00,63139000,63302000,63301000,63060000,63301000,128.8294468
2021-04-30 4:00,2021-04-30 5:00,63302000,63446000,63535000,63251000,63445000,141.3996061
2021-04-30 5:00,2021-04-30 6:00,63446000,63465000,63736000,63023000,63471000,322.348813
2021-04-30 6:00,2021-04-30 7:00,63465000,63601000,63670000,63232000,63600000,331.9115076
2021-04-30 7:00,2021-04-30 8:00,63601000,63792000,63794000,63403000,63774000,349.6947154
2021-04-30 8:00,2021-04-30 9:00,63792000,63816000,63848000,63571000,63814000,383.6551443
2021-04-30 9:00,2021-04-30 10:00,63816000,63766000,64261000,63500000,63766000,1503.739573
2021-04-30 10:00,2021-04-30 11:00,63766000,63741000,64097000,63600000,63741000,757.9634404
2021-04-30 11:00,2021-04-30 12:00,63741000,63943000,64110000,63690000,63944000,681.7611938
2021-04-30 12:00,2021-04-30 13:00,63943000,64219000,64453000,63930000,64178000,1554.293392
2021-04-30 13:00,2021-04-30 14:00,64219000,64170000,64510000,64051000,64179000,1091.6843
2021-04-30 14:00,2021-04-30 15:00,64170000,64017000,64300000,63650000,64007000,837.6183954
2021-04-30 15:00,2021-04-30 16:00,64017000,64047000,64140000,63850000,64047000,599.7662751
2021-04-30 16:00,2021-04-30 17:00,64047000,64007000,64098000,63898000,64001000,396.5010981
2021-04-30 17:00,2021-04-30 18:00,64007000,64016000,64179000,63824000,64016000,452.3073536
2021-04-30 18:00,2021-04-30 19:00,64016000,64029000,64135000,63936000,64036000,386.130528
2021-04-30 19:00,2021-04-30 20:00,64029000,64039000,64140000,63886000,64039000,383.1453151
2021-04-30 20:00,2021-04-30 21:00,64039000,64052000,64148000,63944000,64050000,315.9132406
2021-04-30 21:00,2021-04-30 22:00,64052000,64640000,64759000,64020000,64648000,707.3568226
2021-04-30 22:00,2021-04-30 23:00,64640000,66718000,66900000,64307000,66717000,1843.413159
2021-04-30 23:00,2021-05-01 0:00,66718000,66390000,67136000,65823000,66391000,2035.000618
2021-05-01 0:00,2021-05-01 1:00,66390000,67700000,68000000,66342000,67700000,1807.226247
2021-05-01 1:00,2021-05-01 2:00,67700000,66886000,67886000,66767000,66890000,746.2879576
2021-05-01 2:00,2021-05-01 3:00,66886000,66862000,67001000,66654000,66862000,275.9887031
2021-05-01 3:00,2021-05-01 4:00,66862000,67146000,67369000,66850000,67146000,172.4755543
2021-05-01 4:00,2021-05-01 5:00,67146000,67369000,67445000,67144000,67369000,147.0306832
2021-05-01 5:00,2021-05-01 6:00,67369000,67240000,67469000,66965000,67240000,204.969557
2021-05-01 6:00,2021-05-01 7:00,67240000,67657000,67695000,67235000,67657000,227.2639461
2021-05-01 7:00,2021-05-01 8:00,67657000,67778000,68000000,67366000,67778000,387.6568871
2021-05-01 8:00,2021-05-01 9:00,67778000,67956000,68540000,67694000,67939000,806.7855731
2021-05-01 9:00,2021-05-01 10:00,67956000,68499000,69386000,67862000,68486000,2290.893765
2021-05-01 10:00,2021-05-01 11:00,68499000,69000000,69335000,67557000,69043000,1438.46153
2021-05-01 11:00,2021-05-01 12:00,69000000,68672000,69043000,68521000,68672000,592.3396497
2021-05-01 12:00,2021-05-01 13:00,68672000,68817000,68981000,68672000,68817000,374.3722816
2021-05-01 13:00,2021-05-01 14:00,68817000,68931000,68998000,68570000,68931000,448.5383175
2021-05-01 14:00,2021-05-01 15:00,68931000,69150000,69300000,68840000,69139000,404.4890102
2021-05-01 15:00,2021-05-01 16:00,69150000,68973000,69230000,68923000,68973000,313.2090566
2021-05-01 16:00,2021-05-01 17:00,68973000,68735000,69037000,68705000,68736000,268.8151951
2021-05-01 17:00,2021-05-01 18:00,68735000,68356000,68850000,68300000,68357000,359.4375572
2021-05-01 18:00,2021-05-01 19:00,68356000,68680000,69050000,68174000,68698000,504.1169578
2021-05-01 19:00,2021-05-01 20:00,68680000,68531000,68915000,68530000,68531000,208.49737
2021-05-01 20:00,2021-05-01 21:00,68531000,68941000,68948000,68501000,68941000,272.4519183
2021-05-01 21:00,2021-05-01 22:00,68941000,68987000,69199000,68901000,68988000,352.8028812
2021-05-01 22:00,2021-05-01 23:00,68987000,68884000,69190000,68797000,68884000,266.3547675
2021-05-01 23:00,2021-05-02 0:00,68884000,68791000,68963000,68655000,68794000,238.1715315
2021-05-02 0:00,2021-05-02 1:00,68791000,68628000,68825000,68500000,68615000,193.2548084
2021-05-02 1:00,2021-05-02 2:00,68628000,68632000,68780000,68500000,68629000,150.0662104
2021-05-02 2:00,2021-05-02 3:00,68632000,68605000,68881000,68601000,68605000,105.8651648
2021-05-02 3:00,2021-05-02 4:00,68605000,68602000,68651000,68514000,68601000,80.08994336
2021-05-02 4:00,2021-05-02 5:00,68602000,68700000,68872000,68410000,68700000,119.1198671
2021-05-02 5:00,2021-05-02 6:00,68700000,68455000,68869000,68455000,68456000,118.1619941
2021-05-02 6:00,2021-05-02 7:00,68455000,68627000,68720000,68390000,68642000,177.6388048
2021-05-02 7:00,2021-05-02 8:00,68627000,68799000,68933000,68500000,68775000,228.5108741
2021-05-02 8:00,2021-05-02 9:00,68799000,69041000,69084000,68690000,69049000,354.9478362
2021-05-02 9:00,2021-05-02 10:00,69041000,68964000,69108000,68690000,68964000,826.6898259
2021-05-02 10:00,2021-05-02 11:00,68964000,69000000,69297000,68900000,69000000,557.18776
2021-05-02 11:00,2021-05-02 12:00,69000000,69122000,69222000,68995000,69123000,345.7635356
2021-05-02 12:00,2021-05-02 13:00,69122000,67855000,69128000,67824000,67880000,665.3332043
2021-05-02 13:00,2021-05-02 14:00,67855000,68260000,68449000,66803000,68259000,1201.254286
2021-05-02 14:00,2021-05-02 15:00,68260000,68180000,68390000,67524000,68180000,340.8956685
2021-05-02 15:00,2021-05-02 16:00,68180000,68003000,68285000,68000000,68001000,314.3817045
2021-05-02 16:00,2021-05-02 17:00,68003000,67925000,68149000,67490000,67925000,430.253008
2021-05-02 17:00,2021-05-02 18:00,67925000,67629000,68070000,67445000,67629000,367.2309646
2021-05-02 18:00,2021-05-02 19:00,67629000,67652000,67820000,67273000,67650000,284.4230547
2021-05-02 19:00,2021-05-02 20:00,67652000,68030000,68046000,67581000,68022000,252.1516931
2021-05-02 20:00,2021-05-02 21:00,68030000,68270000,68266000,67823000,68256000,260.0553161
2021-05-02 21:00,2021-05-02 22:00,68270000,68292000,68500000,68077000,68284000,314.415176
2021-05-02 22:00,2021-05-02 23:00,68292000,68169000,68430000,68051000,68169000,262.8062225
2021-05-02 23:00,2021-05-03 0:00,68169000,68403000,68469000,68168000,68408000,234.805159
2021-05-03 0:00,2021-05-03 1:00,68403000,68280000,68463000,68111000,68280000,178.0957182
2021-05-03 1:00,2021-05-03 2:00,68280000,68004000,68306000,68000000,68004000,189.2967728
2021-05-03 2:00,2021-05-03 3:00,68004000,68131000,68228000,67943000,68131000,91.08662729
2021-05-03 3:00,2021-05-03 4:00,68131000,68020000,68204000,67999000,68020000,73.29590183
2021-05-03 4:00,2021-05-03 5:00,68020000,68008000,68155000,67795000,68008000,104.7852928
2021-05-03 5:00,2021-05-03 6:00,68008000,68163000,68163000,67900000,68128000,73.36686433
2021-05-03 6:00,2021-05-03 7:00,68163000,68055000,68390000,67971000,68055000,151.8576764
2021-05-03 7:00,2021-05-03 8:00,68055000,68100000,68250000,67943000,68100000,221.3541366
2021-05-03 8:00,2021-05-03 9:00,68100000,68452000,68466000,68078000,68452000,229.2273692
2021-05-03 9:00,2021-05-03 10:00,68452000,69038000,69222000,68281000,69038000,867.687041
2021-05-03 10:00,2021-05-03 11:00,69038000,69726000,70108000,69024000,69726000,768.1832768
2021-05-03 11:00,2021-05-03 12:00,69726000,69998000,70250000,69710000,69996000,485.5859557
2021-05-03 12:00,2021-05-03 13:00,69998000,69904000,70144000,69863000,69903000,430.7832509
2021-05-03 13:00,2021-05-03 14:00,69904000,69676000,70016000,69507000,69676000,363.2104591
2021-05-03 14:00,2021-05-03 15:00,69676000,69814000,69898000,69674000,69814000,274.2191458
2021-05-03 15:00,2021-05-03 16:00,69814000,69671000,69850000,69668000,69672000,281.0330993
2021-05-03 16:00,2021-05-03 17:00,69671000,70277000,70301000,69551000,70277000,547.0584344
2021-05-03 17:00,2021-05-03 18:00,70277000,70667000,70890000,70111000,70667000,586.1058883
2021-05-03 18:00,2021-05-03 19:00,70667000,70373000,70700000,70252000,70373000,386.205638
2021-05-03 19:00,2021-05-03 20:00,70373000,70551000,70698000,70370000,70552000,381.268383
2021-05-03 20:00,2021-05-03 21:00,70551000,70700000,70999000,70466000,70700000,444.0358472
2021-05-03 21:00,2021-05-03 22:00,70700000,70527000,70803000,70301000,70535000,328.5306002
2021-05-03 22:00,2021-05-03 23:00,70527000,69901000,70536000,69311000,69905000,612.6609994
2021-05-03 23:00,2021-05-04 0:00,69901000,69800000,70100000,69696000,69802000,339.1457288
2021-05-04 0:00,2021-05-04 1:00,69800000,69675000,70044000,69603000,69675000,268.6126504
2021-05-04 1:00,2021-05-04 2:00,69675000,69877000,70040000,69500000,69879000,213.9156548
2021-05-04 2:00,2021-05-04 3:00,69877000,69835000,70050000,69750000,69836000,127.227279
2021-05-04 3:00,2021-05-04 4:00,69835000,69606000,69914000,69525000,69597000,110.7250989
2021-05-04 4:00,2021-05-04 5:00,69606000,69443000,69606000,69303000,69430000,118.6782246
2021-05-04 5:00,2021-05-04 6:00,69443000,69161000,69490000,69020000,69156000,180.4859425
2021-05-04 6:00,2021-05-04 7:00,69161000,69833000,69847000,68840000,69847000,426.4283438
2021-05-04 7:00,2021-05-04 8:00,69833000,69887000,70200000,69620000,69887000,436.563113
2021-05-04 8:00,2021-05-04 9:00,69887000,69996000,70145000,69725000,69996000,447.7483973
2021-05-04 9:00,2021-05-04 10:00,69996000,69136000,70490000,68712000,69101000,1380.418332
2021-05-04 10:00,2021-05-04 11:00,69136000,69234000,69453000,68753000,69235000,736.8030903
2021-05-04 11:00,2021-05-04 12:00,69234000,69054000,69500000,68968000,69035000,417.7931659
2021-05-04 12:00,2021-05-04 13:00,69054000,68036000,69100000,67601000,68030000,668.0241348
2021-05-04 13:00,2021-05-04 14:00,68036000,68786000,68803000,67535000,68786000,565.277766
2021-05-04 14:00,2021-05-04 15:00,68786000,68775000,69478000,68523000,68775000,359.0253716
2021-05-04 15:00,2021-05-04 16:00,68775000,69104000,69182000,68743000,69104000,403.4825435
2021-05-04 16:00,2021-05-04 17:00,69104000,69697000,69780000,69060000,69654000,414.9294161
2021-05-04 17:00,2021-05-04 18:00,69697000,69475000,69800000,69400000,69468000,478.5293114
2021-05-04 18:00,2021-05-04 19:00,69475000,69622000,70200000,69420000,69587000,429.3795688
2021-05-04 19:00,2021-05-04 20:00,69622000,69621000,70129000,69585000,69621000,392.449155
2021-05-04 20:00,2021-05-04 21:00,69621000,69346000,69772000,69007000,69346000,355.129263
2021-05-04 21:00,2021-05-04 22:00,69346000,69710000,69900000,69071000,69654000,567.7520662
2021-05-04 22:00,2021-05-04 23:00,69710000,69071000,69833000,69019000,69046000,728.8697047
2021-05-04 23:00,2021-05-05 0:00,69071000,69000000,69400000,68430000,69040000,993.6134668
2021-05-05 0:00,2021-05-05 1:00,69000000,68074000,69050000,67700000,68074000,860.1660475
2021-05-05 1:00,2021-05-05 2:00,68074000,67309000,68333000,66940000,67349000,650.2390125
2021-05-05 2:00,2021-05-05 3:00,67309000,67415000,68120000,67100000,67415000,494.4434292
2021-05-05 3:00,2021-05-05 4:00,67415000,68030000,68199000,67323000,68110000,226.571091
2021-05-05 4:00,2021-05-05 5:00,68030000,67361000,68084000,67325000,67360000,152.1860896
2021-05-05 5:00,2021-05-05 6:00,67361000,68315000,68333000,67361000,68328000,182.9186467
2021-05-05 6:00,2021-05-05 7:00,68315000,68121000,68357000,67990000,68121000,230.7966962
2021-05-05 7:00,2021-05-05 8:00,68121000,67873000,68199000,67501000,67870000,285.5803019
2021-05-05 8:00,2021-05-05 9:00,67873000,66828000,67877000,66500000,66829000,657.2072313
2021-05-05 9:00,2021-05-05 10:00,66828000,68215000,69186000,66500000,68215000,1097.308352
2021-05-05 10:00,2021-05-05 11:00,68215000,69158000,69158000,68160000,69158000,617.4293311
2021-05-05 11:00,2021-05-05 12:00,69158000,69159000,69751000,69072000,69136000,589.0112467
2021-05-05 12:00,2021-05-05 13:00,69159000,69023000,69460000,68749000,69124000,498.9525684
2021-05-05 13:00,2021-05-05 14:00,69023000,69269000,69454000,68534000,69243000,516.2839927
2021-05-05 14:00,2021-05-05 15:00,69269000,68762000,69367000,68663000,68762000,347.2520499
2021-05-05 15:00,2021-05-05 16:00,68762000,68464000,68800000,67891000,68480000,418.3131081
2021-05-05 16:00,2021-05-05 17:00,68464000,68734000,68904000,68301000,68734000,301.6007615
2021-05-05 17:00,2021-05-05 18:00,68734000,68357000,68792000,68000000,68357000,408.5064701
2021-05-05 18:00,2021-05-05 19:00,68357000,68078000,68448000,68000000,68078000,235.6436345
2021-05-05 19:00,2021-05-05 20:00,68078000,68264000,68484000,67627000,68251000,387.5722788
2021-05-05 20:00,2021-05-05 21:00,68264000,67333000,68348000,67040000,67333000,579.1935113
2021-05-05 21:00,2021-05-05 22:00,67333000,67487000,67750000,67276000,67487000,547.2942242
2021-05-05 22:00,2021-05-05 23:00,67487000,68248000,68279000,67430000,68232000,632.9203241
2021-05-05 23:00,2021-05-06 0:00,68248000,68946000,68950000,67802000,68946000,772.3000919
2021-05-06 0:00,2021-05-06 1:00,68946000,69936000,69936000,68900000,69910000,911.9908144
2021-05-06 1:00,2021-05-06 2:00,69936000,69056000,70007000,68830000,69055000,730.3240433
2021-05-06 2:00,2021-05-06 3:00,69056000,68560000,69268000,68500000,68563000,221.3200024
2021-05-06 3:00,2021-05-06 4:00,68560000,68246000,68863000,68210000,68230000,164.5816939
2021-05-06 4:00,2021-05-06 5:00,68246000,68058000,68554000,68000000,68013000,180.7180423
2021-05-06 5:00,2021-05-06 6:00,68058000,68386000,68438000,68000000,68386000,221.6060299
2021-05-06 6:00,2021-05-06 7:00,68386000,68555000,69000000,68340000,68555000,376.2292345
2021-05-06 7:00,2021-05-06 8:00,68555000,68299000,69011000,68296000,68299000,495.6386226
2021-05-06 8:00,2021-05-06 9:00,68299000,68700000,68850000,68290000,68679000,474.6437838
2021-05-06 9:00,2021-05-06 10:00,68700000,68590000,68892000,67899000,68590000,1026.780459
2021-05-06 10:00,2021-05-06 11:00,68590000,68632000,68901000,68262000,68633000,483.8704398
2021-05-06 11:00,2021-05-06 12:00,68632000,68991000,69223000,68485000,68992000,527.5210095
2021-05-06 12:00,2021-05-06 13:00,68991000,68910000,69146000,68732000,68935000,349.1267768
2021-05-06 13:00,2021-05-06 14:00,68910000,69379000,69900000,68890000,69379000,715.9105939
2021-05-06 14:00,2021-05-06 15:00,69379000,69421000,69752000,69269000,69419000,455.6298445
2021-05-06 15:00,2021-05-06 16:00,69421000,68981000,69740000,68875000,68981000,571.8212828
2021-05-06 16:00,2021-05-06 17:00,68981000,69002000,69422000,68882000,69001000,370.0668315
2021-05-06 17:00,2021-05-06 18:00,69002000,69556000,69770000,69001000,69539000,317.8727586
2021-05-06 18:00,2021-05-06 19:00,69556000,69539000,69633000,69210000,69633000,320.4787373
2021-05-06 19:00,2021-05-06 20:00,69539000,70272000,70853000,69420000,70272000,932.1007813
2021-05-06 20:00,2021-05-06 21:00,70272000,70141000,70397000,69900000,70127000,551.6429537
2021-05-06 21:00,2021-05-06 22:00,70141000,70144000,70375000,70011000,70144000,517.6629441
2021-05-06 22:00,2021-05-06 23:00,70144000,69406000,70246000,69250000,69406000,831.0661418
2021-05-06 23:00,2021-05-07 0:00,69406000,69100000,69522000,69077000,69081000,644.7620948
2021-05-07 0:00,2021-05-07 1:00,69100000,68923000,69300000,68817000,68950000,658.2608089
2021-05-07 1:00,2021-05-07 2:00,68923000,68468000,69130000,68468000,68468000,823.4826639
2021-05-07 2:00,2021-05-07 3:00,68468000,68311000,68652000,68050000,68285000,432.4754427
2021-05-07 3:00,2021-05-07 4:00,68311000,68396000,68650000,68209000,68396000,454.475054
2021-05-07 4:00,2021-05-07 5:00,68396000,68116000,68540000,68010000,68116000,315.9075659
2021-05-07 5:00,2021-05-07 6:00,68116000,68032000,68455000,68000000,68076000,369.7458813
2021-05-07 6:00,2021-05-07 7:00,68032000,68676000,68703000,68028000,68677000,396.3110282
2021-05-07 7:00,2021-05-07 8:00,68676000,68700000,68887000,68389000,68700000,503.5464373
2021-05-07 8:00,2021-05-07 9:00,68700000,68760000,68867000,68300000,68767000,507.9014371
2021-05-07 9:00,2021-05-07 10:00,68760000,68286000,69300000,68273000,68276000,828.4284549
2021-05-07 10:00,2021-05-07 11:00,68286000,68250000,68403000,68000000,68225000,701.1395991
2021-05-07 11:00,2021-05-07 12:00,68250000,67779000,68690000,67650000,67786000,809.4565939
2021-05-07 12:00,2021-05-07 13:00,67779000,67500000,68097000,67186000,67498000,841.3471206
2021-05-07 13:00,2021-05-07 14:00,67500000,67448000,67750000,66900000,67439000,730.0429447
2021-05-07 14:00,2021-05-07 15:00,67448000,67365000,67780000,67215000,67371000,368.4849745
2021-05-07 15:00,2021-05-07 16:00,67365000,67591000,67737000,67226000,67591000,319.0259673
2021-05-07 16:00,2021-05-07 17:00,67591000,67358000,67750000,67268000,67332000,453.4183695
2021-05-07 17:00,2021-05-07 18:00,67358000,67316000,67450000,67046000,67303000,405.8056225
2021-05-07 18:00,2021-05-07 19:00,67316000,67398000,67750000,67316000,67392000,339.1844528
2021-05-07 19:00,2021-05-07 20:00,67398000,67902000,68165000,67391000,67888000,422.1090567
2021-05-07 20:00,2021-05-07 21:00,67902000,68000000,68427000,67815000,67999000,319.9479158
2021-05-07 21:00,2021-05-07 22:00,68000000,69139000,69138000,67798000,69137000,750.2722244
2021-05-07 22:00,2021-05-07 23:00,69139000,68002000,69307000,68000000,68001000,571.0560424
2021-05-07 23:00,2021-05-08 0:00,68002000,67902000,68235000,67500000,67917000,561.3197087
2021-05-08 0:00,2021-05-08 1:00,67902000,68142000,68403000,67718000,68142000,379.5888991
2021-05-08 1:00,2021-05-08 2:00,68142000,69156000,69179000,67714000,69156000,662.8436606
2021-05-08 2:00,2021-05-08 3:00,69156000,68659000,69729000,68659000,68659000,618.8181456
2021-05-08 3:00,2021-05-08 4:00,68659000,68209000,68790000,67975000,68213000,234.7394995
2021-05-08 4:00,2021-05-08 5:00,68209000,68003000,68360000,67750000,67999000,202.0988527
2021-05-08 5:00,2021-05-08 6:00,68003000,68025000,68720000,67901000,68026000,205.3595841
2021-05-08 6:00,2021-05-08 7:00,68025000,67802000,68200000,67486000,67804000,381.6047916
2021-05-08 7:00,2021-05-08 8:00,67802000,67760000,68354000,67345000,67739000,439.2309058
2021-05-08 8:00,2021-05-08 9:00,67760000,68564000,68750000,67739000,68563000,502.35643
2021-05-08 9:00,2021-05-08 10:00,68564000,68149000,68700000,67610000,68149000,610.4321883
2021-05-08 10:00,2021-05-08 11:00,68149000,68475000,68546000,67840000,68498000,372.5837972
2021-05-08 11:00,2021-05-08 12:00,68475000,69120000,69330000,68368000,69123000,400.3494978
2021-05-08 12:00,2021-05-08 13:00,69120000,69100000,69450000,68961000,69087000,364.0977457
2021-05-08 13:00,2021-05-08 14:00,69100000,69123000,69869000,68993000,69116000,501.7309896
2021-05-08 14:00,2021-05-08 15:00,69123000,69280000,69499000,69088000,69281000,266.8778402
2021-05-08 15:00,2021-05-08 16:00,69280000,69404000,69404000,69000000,69404000,254.8290703
2021-05-08 16:00,2021-05-08 17:00,69404000,69686000,69750000,69156000,69668000,627.4450766
2021-05-08 17:00,2021-05-08 18:00,69686000,70360000,71280000,69637000,70387000,1545.622455
2021-05-08 18:00,2021-05-08 19:00,70360000,70478000,71210000,70246000,70459000,583.7674572
2021-05-08 19:00,2021-05-08 20:00,70478000,70080000,70650000,70003000,70080000,421.2126008
2021-05-08 20:00,2021-05-08 21:00,70080000,70202000,70397000,70031000,70278000,282.4816797
2021-05-08 21:00,2021-05-08 22:00,70202000,70353000,70600000,69775000,70353000,512.8644139
2021-05-08 22:00,2021-05-08 23:00,70353000,70467000,71400000,70261000,70402000,1074.9242
2021-05-08 23:00,2021-05-09 0:00,70467000,70245000,70586000,70101000,70264000,495.5363912
2021-05-09 0:00,2021-05-09 1:00,70245000,69656000,70732000,69377000,69561000,674.4505923
2021-05-09 1:00,2021-05-09 2:00,69656000,71260000,71300000,69560000,71279000,1041.970938
2021-05-09 2:00,2021-05-09 3:00,71260000,70854000,71879000,70586000,70854000,759.8870203
2021-05-09 3:00,2021-05-09 4:00,70854000,70275000,71100000,70155000,70275000,270.9143052
2021-05-09 4:00,2021-05-09 5:00,70275000,70234000,70515000,70066000,70234000,111.4843968
2021-05-09 5:00,2021-05-09 6:00,70234000,70715000,71101000,70079000,70716000,185.4915198
2021-05-09 6:00,2021-05-09 7:00,70715000,71419000,71502000,70715000,71367000,407.4018368
2021-05-09 7:00,2021-05-09 8:00,71419000,70839000,71730000,70801000,70839000,401.2238706
2021-05-09 8:00,2021-05-09 9:00,70839000,71728000,71749000,70838000,71740000,390.850746
2021-05-09 9:00,2021-05-09 10:00,71728000,70874000,71745000,70862000,70886000,539.8970974
2021-05-09 10:00,2021-05-09 11:00,70874000,71570000,71757000,70851000,71593000,428.8682455
